fname,label
8f30ba84.wav,Trumpet Oboe Saxophone
8f35e839.wav,Tearing Bass_drum Writing
8f35f068.wav,Bass_drum Knock Writing
8f4d7c8b.wav,Flute Clarinet Saxophone
8f550587.wav,Trumpet Flute Clarinet
8f5b29b4.wav,Fart Gunshot_or_gunfire Shatter
8f8b9651.wav,Meow Oboe Squeak
8f8c2ac1.wav,Computer_keyboard Scissors Tearing
8f8e82d1.wav,Tearing Fireworks Writing
8f91c93d.wav,Drawer_open_or_close Squeak Microwave_oven
8f97b70f.wav,Bass_drum Knock Snare_drum
8fb39236.wav,Clarinet Cello Trumpet
8fc53634.wav,Trumpet Flute Clarinet
8fcae734.wav,Oboe Saxophone Flute
8fd15263.wav,Clarinet Cello Saxophone
8fd16cd5.wav,Trumpet Clarinet Saxophone
8fd1fc3e.wav,Hi-hat Snare_drum Bass_drum
8fd226a2.wav,Gunshot_or_gunfire Fireworks Bass_drum
8fd47b8b.wav,Snare_drum Bass_drum Hi-hat
8fe0a08b.wav,Clarinet Electric_piano Flute
8fe5a5f9.wav,Bass_drum Knock Cello
8fe67169.wav,Hi-hat Scissors Knock
8feb7a9a.wav,Knock Finger_snapping Drawer_open_or_close
8fed5fb1.wav,Trumpet Clarinet Saxophone
8ff902e9.wav,Gunshot_or_gunfire Bass_drum Fireworks
8ffab712.wav,Laughter Fart Cough
900a1b82.wav,Clarinet Cello Double_bass
900c7baa.wav,Clarinet Saxophone Flute
901a575c.wav,Writing Trumpet Fart
903de3b1.wav,Acoustic_guitar Fart Electric_piano
90534df5.wav,Clarinet Flute Harmonica
905c770e.wav,Clarinet Flute Saxophone
905ff3c7.wav,Flute Trumpet Saxophone
906516e4.wav,Cowbell Telephone Snare_drum
906d6b6c.wav,Computer_keyboard Snare_drum Hi-hat
90775e99.wav,Acoustic_guitar Electric_piano Double_bass
907c343d.wav,Telephone Harmonica Glockenspiel
907e4cf9.wav,Bass_drum Snare_drum Hi-hat
90899f2b.wav,Cello Acoustic_guitar Trumpet
908bb124.wav,Flute Trumpet Saxophone
90913acd.wav,Trumpet Saxophone Oboe
90989b31.wav,Hi-hat Snare_drum Flute
90b4fc78.wav,Bass_drum Snare_drum Hi-hat
90b54b0a.wav,Bass_drum Knock Squeak
90b5bdfa.wav,Fireworks Gunshot_or_gunfire Drawer_open_or_close
90c3a878.wav,Flute Trumpet Saxophone
90c74bfe.wav,Bass_drum Electric_piano Knock
90ce8282.wav,Hi-hat Acoustic_guitar Tambourine
90cf4621.wav,Clarinet Flute Violin_or_fiddle
90e5084a.wav,Acoustic_guitar Electric_piano Double_bass
90e74b14.wav,Knock Gunshot_or_gunfire Squeak
90fa9354.wav,Tambourine Hi-hat Writing
90ffae18.wav,Clarinet Oboe Trumpet
910e871b.wav,Squeak Fart Cello
91141036.wav,Trumpet Fart Saxophone
911c6e85.wav,Violin_or_fiddle Cello Trumpet
91340d60.wav,Bass_drum Double_bass Hi-hat
913a1445.wav,Hi-hat Gong Violin_or_fiddle
913e636a.wav,Clarinet Oboe Flute
91438db2.wav,Flute Saxophone Clarinet
9150a725.wav,Scissors Tearing Keys_jangling
9154123d.wav,Cello Double_bass Acoustic_guitar
91544016.wav,Burping_or_eructation Double_bass Cough
91553414.wav,Laughter Cough Burping_or_eructation
91575ef7.wav,Laughter Cough Applause
915fdd3d.wav,Tearing Scissors Drawer_open_or_close
9164845d.wav,Bass_drum Knock Burping_or_eructation
916d3122.wav,Clarinet Flute Saxophone
917e1047.wav,Clarinet Cello Oboe
9181cdc3.wav,Clarinet Saxophone Oboe
918d8fc9.wav,Chime Keys_jangling Squeak
91915055.wav,Cello Double_bass Clarinet
91942bdb.wav,Telephone Cowbell Harmonica
91a1fc6e.wav,Cello Double_bass Violin_or_fiddle
91aa0661.wav,Bass_drum Hi-hat Snare_drum
91b8d1f5.wav,Gong Violin_or_fiddle Cowbell
91bd609a.wav,Squeak Shatter Bus
91c2212f.wav,Clarinet Violin_or_fiddle Flute
91c2d6ce.wav,Bass_drum Double_bass Snare_drum
91c7c7cb.wav,Acoustic_guitar Tambourine Electric_piano
91c8b7fe.wav,Bass_drum Double_bass Snare_drum
91d28795.wav,Knock Fireworks Writing
91d58d6a.wav,Cello Violin_or_fiddle Hi-hat
91dcf56f.wav,Fireworks Gunshot_or_gunfire Knock
91df3930.wav,Cello Acoustic_guitar Double_bass
91df997e.wav,Cello Violin_or_fiddle Double_bass
9205da35.wav,Snare_drum Fart Hi-hat
920a0b40.wav,Clarinet Flute Saxophone
921717f2.wav,Acoustic_guitar Gong Chime
921a541d.wav,Clarinet Oboe Flute
92207318.wav,Double_bass Bass_drum Cowbell
92237146.wav,Trumpet Clarinet Flute
922431ab.wav,Trumpet Clarinet Saxophone
92253c72.wav,Flute Hi-hat Fireworks
9231c456.wav,Clarinet Saxophone Flute
923807a0.wav,Electric_piano Acoustic_guitar Chime
9240acc1.wav,Clarinet Trumpet Flute
92459670.wav,Cello Violin_or_fiddle Trumpet
92481470.wav,Clarinet Acoustic_guitar Electric_piano
92517431.wav,Flute Clarinet Violin_or_fiddle
9254f785.wav,Clarinet Flute Saxophone
9255dc9f.wav,Squeak Drawer_open_or_close Knock
9256c7f4.wav,Saxophone Clarinet Laughter
9257c3b1.wav,Clarinet Oboe Saxophone
925d7f4c.wav,Keys_jangling Shatter Tambourine
92602a1b.wav,Acoustic_guitar Cello Violin_or_fiddle
926bb658.wav,Trumpet Violin_or_fiddle Flute
92740d41.wav,Knock Microwave_oven Fireworks
9275c40a.wav,Telephone Gong Electric_piano
927fbb50.wav,Double_bass Knock Bass_drum
9282d2c1.wav,Bass_drum Electric_piano Knock
9291bc3a.wav,Acoustic_guitar Electric_piano Clarinet
9291c4b5.wav,Acoustic_guitar Gong Violin_or_fiddle
92929652.wav,Harmonica Violin_or_fiddle Telephone
9292ebee.wav,Flute Trumpet Saxophone
92982e3c.wav,Oboe Clarinet Saxophone
9298fe2e.wav,Bass_drum Double_bass Knock
92a7ad44.wav,Fart Writing Meow
92acd757.wav,Trumpet Saxophone Oboe
92b2f696.wav,Harmonica Writing Bus
92b5bf75.wav,Drawer_open_or_close Squeak Microwave_oven
92b69c1d.wav,Bass_drum Double_bass Knock
92b819ed.wav,Hi-hat Snare_drum Bass_drum
92befba5.wav,Cello Double_bass Saxophone
92cf03f8.wav,Cello Double_bass Clarinet
92e273eb.wav,Finger_snapping Writing Tearing
92e4b2cc.wav,Flute Saxophone Trumpet
92e78e6a.wav,Clarinet Saxophone Cello
92ea2bc1.wav,Fart Tearing Fireworks
92ec6c74.wav,Squeak Shatter Cough
92ef73ba.wav,Squeak Drawer_open_or_close Fireworks
92f25964.wav,Bass_drum Double_bass Knock
92f822dd.wav,Cowbell Flute Violin_or_fiddle
9310ab02.wav,Cello Clarinet Trumpet
932395f6.wav,Gunshot_or_gunfire Bark Shatter
93243c6f.wav,Cough Laughter Burping_or_eructation
9324cc28.wav,Fart Snare_drum Knock
9334e5e3.wav,Hi-hat Cowbell Violin_or_fiddle
9339c74d.wav,Flute Clarinet Violin_or_fiddle
935bb085.wav,Acoustic_guitar Snare_drum Hi-hat
935c2470.wav,Acoustic_guitar Tambourine Violin_or_fiddle
93612b21.wav,Cowbell Double_bass Hi-hat
93631fdd.wav,Flute Clarinet Cello
93634b93.wav,Clarinet Trumpet Oboe
936cf0b3.wav,Trumpet Electric_piano Flute
936d9d0e.wav,Bass_drum Double_bass Hi-hat
9380ce90.wav,Flute Clarinet Violin_or_fiddle
938d400f.wav,Bass_drum Knock Burping_or_eructation
938e7cbe.wav,Snare_drum Knock Microwave_oven
93923c06.wav,Trumpet Oboe Flute
939ffae6.wav,Double_bass Cello Violin_or_fiddle
93a55c7b.wav,Cello Double_bass Trumpet
93af9139.wav,Bass_drum Knock Snare_drum
93b20f55.wav,Clarinet Oboe Flute
93b47351.wav,Trumpet Cello Saxophone
93be3526.wav,Glockenspiel Chime Squeak
93bf1b3e.wav,Trumpet Oboe Electric_piano
93bfb387.wav,Clarinet Flute Saxophone
93c075c2.wav,Hi-hat Snare_drum Gong
93c1d8d1.wav,Tearing Scissors Writing
93c686a3.wav,Telephone Cowbell Computer_keyboard
93cbbadd.wav,Clarinet Saxophone Chime
93d32b9a.wav,Trumpet Flute Oboe
93d67fa0.wav,Acoustic_guitar Saxophone Gong
93dbba2e.wav,Cello Double_bass Clarinet
93ef28f5.wav,Flute Trumpet Clarinet
93f19cae.wav,Hi-hat Snare_drum Gong
93f5c2d4.wav,Violin_or_fiddle Cello Double_bass
93f86a24.wav,Fireworks Tearing Fart
93f8f151.wav,Electric_piano Acoustic_guitar Gong
940634dd.wav,Acoustic_guitar Cello Double_bass
9408d9d8.wav,Glockenspiel Chime Telephone
940c7613.wav,Cello Violin_or_fiddle Saxophone
94127c15.wav,Scissors Tearing Writing
94194eaa.wav,Cello Double_bass Saxophone
9426d539.wav,Gong Flute Electric_piano
94351b30.wav,Finger_snapping Drawer_open_or_close Bass_drum
943df0b4.wav,Acoustic_guitar Electric_piano Gong
945d6a94.wav,Flute Oboe Clarinet
945d6e10.wav,Snare_drum Violin_or_fiddle Cowbell
94709c71.wav,Bass_drum Gong Gunshot_or_gunfire
9471f948.wav,Bass_drum Snare_drum Double_bass
9476d6c4.wav,Scissors Tearing Drawer_open_or_close
94960db1.wav,Bass_drum Double_bass Knock
9499c467.wav,Fart Acoustic_guitar Burping_or_eructation
949c3de3.wav,Bass_drum Gong Tearing
949ce9ec.wav,Clarinet Saxophone Flute
94a36a13.wav,Trumpet Oboe Saxophone
94a5059f.wav,Cello Violin_or_fiddle Double_bass
94a9435c.wav,Bass_drum Double_bass Knock
94a9ac6d.wav,Tearing Fireworks Squeak
94be89da.wav,Clarinet Flute Saxophone
94c30fed.wav,Trumpet Clarinet Saxophone
94d06585.wav,Snare_drum Telephone Tearing
94da7dca.wav,Bark Writing Knock
94dc44c1.wav,Bass_drum Knock Double_bass
94f8c1e7.wav,Keys_jangling Tambourine Squeak
9505e4f7.wav,Tambourine Cough Drawer_open_or_close
9519d9bc.wav,Bus Shatter Saxophone
9521c193.wav,Clarinet Flute Cello
95248d50.wav,Cello Saxophone Trumpet
952acae5.wav,Burping_or_eructation Knock Meow
953356f3.wav,Bass_drum Knock Burping_or_eructation
953c875a.wav,Squeak Burping_or_eructation Bus
9546c28d.wav,Finger_snapping Writing Knock
9548e032.wav,Flute Clarinet Saxophone
954ef6af.wav,Clarinet Saxophone Cello
954f76aa.wav,Flute Chime Cello
955edb3f.wav,Acoustic_guitar Clarinet Flute
9568c0f5.wav,Clarinet Saxophone Flute
9569780a.wav,Cowbell Flute Telephone
956f879d.wav,Hi-hat Snare_drum Bass_drum
956ff310.wav,Bass_drum Knock Tambourine
9571b304.wav,Tambourine Cowbell Double_bass
95759620.wav,Bass_drum Snare_drum Fireworks
957f33b8.wav,Acoustic_guitar Applause Snare_drum
9581aba0.wav,Knock Gunshot_or_gunfire Bass_drum
958b1832.wav,Double_bass Cowbell Bass_drum
958f6785.wav,Trumpet Saxophone Fart
9593d4ac.wav,Clarinet Saxophone Flute
959fc3b5.wav,Shatter Scissors Squeak
95a062a5.wav,Snare_drum Telephone Hi-hat
95adeda9.wav,Gong Violin_or_fiddle Snare_drum
95ae0453.wav,Snare_drum Bass_drum Hi-hat
95baaac3.wav,Trumpet Oboe Saxophone
95cabb0f.wav,Bass_drum Knock Snare_drum
95d1c673.wav,Flute Squeak Laughter
95d54826.wav,Bass_drum Knock Drawer_open_or_close
95f4bd85.wav,Clarinet Saxophone Oboe
95f4bf5f.wav,Acoustic_guitar Violin_or_fiddle Gong
960102c9.wav,Cello Saxophone Double_bass
9607e8bd.wav,Bass_drum Knock Snare_drum
96159561.wav,Hi-hat Gong Violin_or_fiddle
961a6103.wav,Trumpet Oboe Saxophone
961db27e.wav,Bass_drum Double_bass Knock
96205cdd.wav,Cello Trumpet Cowbell
96308435.wav,Gong Acoustic_guitar Electric_piano
96420f62.wav,Clarinet Saxophone Flute
96431b4e.wav,Telephone Electric_piano Fireworks
964669a1.wav,Acoustic_guitar Double_bass Cello
964ad091.wav,Squeak Violin_or_fiddle Harmonica
96548650.wav,Cello Double_bass Violin_or_fiddle
9657dc79.wav,Hi-hat Snare_drum Bass_drum
965a0666.wav,Cello Telephone Double_bass
966a55fa.wav,Tambourine Computer_keyboard Cowbell
966d20aa.wav,Bass_drum Knock Snare_drum
96821b09.wav,Cough Burping_or_eructation Acoustic_guitar
9693b612.wav,Flute Oboe Saxophone
969e9b00.wav,Trumpet Cello Bass_drum
969ef2de.wav,Bass_drum Burping_or_eructation Knock
96a00a8d.wav,Finger_snapping Squeak Tearing
96a0eea4.wav,Keys_jangling Tambourine Writing
96a37c18.wav,Bass_drum Double_bass Knock
96a42ff4.wav,Flute Trumpet Clarinet
96a4c118.wav,Clarinet Flute Saxophone
96a993ff.wav,Hi-hat Snare_drum Gong
96ab3c1e.wav,Trumpet Oboe Clarinet
96ac5c41.wav,Clarinet Electric_piano Flute
96af4dfd.wav,Clarinet Flute Saxophone
96c47ec1.wav,Trumpet Oboe Clarinet
96c817b3.wav,Cello Acoustic_guitar Clarinet
96c956e6.wav,Acoustic_guitar Electric_piano Violin_or_fiddle
96cd095c.wav,Telephone Computer_keyboard Squeak
96ce9fd2.wav,Keys_jangling Tearing Scissors
96d08a79.wav,Bass_drum Knock Double_bass
96dd4f50.wav,Acoustic_guitar Flute Meow
96e233de.wav,Flute Saxophone Gong
96e29215.wav,Cello Acoustic_guitar Double_bass
96e7795c.wav,Cello Violin_or_fiddle Saxophone
96eb705a.wav,Glockenspiel Chime Gong
96f7a0c5.wav,Computer_keyboard Tearing Hi-hat
971aad39.wav,Squeak Fireworks Shatter
971d1232.wav,Trumpet Saxophone Oboe
97238e88.wav,Double_bass Cello Violin_or_fiddle
9728e49b.wav,Trumpet Flute Saxophone
973298da.wav,Gunshot_or_gunfire Fireworks Applause
973d6a8c.wav,Trumpet Clarinet Saxophone
973edddf.wav,Hi-hat Gong Writing
9740e841.wav,Flute Cello Violin_or_fiddle
97412639.wav,Flute Trumpet Cello
9741f43e.wav,Acoustic_guitar Electric_piano Knock
9743ab4e.wav,Clarinet Trumpet Oboe
97447853.wav,Double_bass Bass_drum Cowbell
975d800f.wav,Bass_drum Knock Gunshot_or_gunfire
97609247.wav,Clarinet Trumpet Oboe
9764bf43.wav,Squeak Drawer_open_or_close Fireworks
976a40fb.wav,Cough Squeak Bark
9770293b.wav,Snare_drum Hi-hat Cowbell
9772ee71.wav,Cello Squeak Acoustic_guitar
977bfa36.wav,Drawer_open_or_close Shatter Squeak
9789399b.wav,Clarinet Flute Saxophone
978d94c2.wav,Electric_piano Gong Acoustic_guitar
978e11bd.wav,Bass_drum Double_bass Knock
9791705b.wav,Cello Double_bass Microwave_oven
97965f1f.wav,Cello Acoustic_guitar Double_bass
9797d93f.wav,Fart Snare_drum Bass_drum
979f5b22.wav,Clarinet Saxophone Double_bass
979fe515.wav,Cello Double_bass Saxophone
97a2aab4.wav,Trumpet Violin_or_fiddle Oboe
97a67b0b.wav,Gong Violin_or_fiddle Acoustic_guitar
97adb327.wav,Double_bass Bass_drum Cowbell
97af41ab.wav,Cello Double_bass Violin_or_fiddle
97b83e05.wav,Squeak Meow Laughter
97bf815a.wav,Oboe Clarinet Trumpet
97c047e3.wav,Fireworks Bass_drum Gunshot_or_gunfire
97c1ea2e.wav,Violin_or_fiddle Cello Trumpet
97cd51bc.wav,Trumpet Oboe Clarinet
97d3dce6.wav,Clarinet Trumpet Saxophone
97e0bcc6.wav,Hi-hat Shatter Scissors
97e1ba14.wav,Clarinet Oboe Flute
97e724da.wav,Computer_keyboard Hi-hat Writing
97ea77ba.wav,Double_bass Bass_drum Hi-hat
97eaf02c.wav,Squeak Fart Tearing
98065459.wav,Cello Double_bass Burping_or_eructation
98195f7c.wav,Finger_snapping Tearing Writing
98199480.wav,Flute Clarinet Saxophone
9819e91e.wav,Bass_drum Knock Snare_drum
981dac47.wav,Clarinet Oboe Saxophone
981faa5e.wav,Squeak Saxophone Fart
98238965.wav,Tearing Shatter Writing
98240e2f.wav,Saxophone Clarinet Violin_or_fiddle
982768dd.wav,Hi-hat Snare_drum Cowbell
9827c516.wav,Bass_drum Knock Snare_drum
982b3f22.wav,Hi-hat Gong Snare_drum
98403e36.wav,Bark Squeak Cough
985f66d8.wav,Bass_drum Hi-hat Knock
986094b6.wav,Hi-hat Squeak Tambourine
9862bcfa.wav,Violin_or_fiddle Cello Double_bass
9864d92c.wav,Bass_drum Double_bass Hi-hat
98699863.wav,Snare_drum Gong Cello
9869bf25.wav,Trumpet Fart Electric_piano
98780de6.wav,Snare_drum Bass_drum Knock
987e9d25.wav,Clarinet Gong Saxophone
9889afd6.wav,Trumpet Oboe Saxophone
98941745.wav,Acoustic_guitar Writing Knock
98ab106b.wav,Fart Tearing Gunshot_or_gunfire
98b2d01a.wav,Squeak Acoustic_guitar Laughter
98b3bf67.wav,Acoustic_guitar Gong Flute
98c4733e.wav,Cowbell Squeak Bass_drum
98c4a766.wav,Violin_or_fiddle Clarinet Saxophone
98c7a079.wav,Squeak Tearing Fart
98caa2b1.wav,Trumpet Flute Saxophone
98cb2af8.wav,Trumpet Oboe Clarinet
98cc0d35.wav,Bass_drum Gunshot_or_gunfire Snare_drum
98d60596.wav,Snare_drum Burping_or_eructation Bass_drum
98d6892e.wav,Trumpet Clarinet Oboe
98dfbfbe.wav,Squeak Microwave_oven Cello
98e5081d.wav,Bass_drum Telephone Snare_drum
98ec2bde.wav,Meow Bark Fart
98f17167.wav,Laughter Applause Cough
98f58f7c.wav,Fart Squeak Fireworks
98feff3f.wav,Drawer_open_or_close Writing Knock
990aa2a0.wav,Acoustic_guitar Electric_piano Cowbell
990f04c1.wav,Clarinet Flute Squeak
99104092.wav,Hi-hat Snare_drum Bass_drum
9917624b.wav,Snare_drum Knock Bass_drum
9917b8ec.wav,Clarinet Saxophone Oboe
991bf286.wav,Flute Clarinet Saxophone
991d17ba.wav,Fart Squeak Writing
991d612e.wav,Hi-hat Scissors Shatter
991fdf35.wav,Flute Saxophone Clarinet
9925b772.wav,Burping_or_eructation Knock Meow
99344bfb.wav,Cello Double_bass Trumpet
993b8d3b.wav,Tearing Drawer_open_or_close Fart
9940bd2c.wav,Trumpet Snare_drum Cowbell
9942bd69.wav,Electric_piano Flute Acoustic_guitar
994a92c1.wav,Shatter Squeak Tearing
99558bbc.wav,Oboe Saxophone Clarinet
9958521a.wav,Oboe Clarinet Saxophone
995c229f.wav,Clarinet Oboe Flute
99699968.wav,Clarinet Saxophone Trumpet
996e7bd3.wav,Double_bass Cello Violin_or_fiddle
997199bf.wav,Burping_or_eructation Cough Meow
997af9d2.wav,Hi-hat Snare_drum Gong
9980da68.wav,Double_bass Cello Tearing
99982ce1.wav,Snare_drum Bass_drum Fart
99a1b10a.wav,Chime Flute Acoustic_guitar
99a7947f.wav,Hi-hat Gong Violin_or_fiddle
99a83fc8.wav,Hi-hat Knock Snare_drum
99a93799.wav,Knock Bass_drum Writing
99a98a10.wav,Double_bass Cello Squeak
99b01a73.wav,Trumpet Knock Scissors
99b6b9d4.wav,Clarinet Flute Saxophone
99c0cfd1.wav,Cello Flute Violin_or_fiddle
99c56a1e.wav,Double_bass Knock Snare_drum
99c5bef4.wav,Clarinet Double_bass Saxophone
99c8e333.wav,Clarinet Saxophone Oboe
99c9915c.wav,Cowbell Cello Violin_or_fiddle
99ce6f92.wav,Trumpet Clarinet Saxophone
99cf60eb.wav,Flute Trumpet Clarinet
99df4c83.wav,Drawer_open_or_close Tearing Squeak
99e11bfc.wav,Bass_drum Knock Snare_drum
99e1854a.wav,Bass_drum Double_bass Knock
99e9308b.wav,Trumpet Violin_or_fiddle Saxophone
99f05934.wav,Trumpet Clarinet Saxophone
99f7317d.wav,Snare_drum Hi-hat Bass_drum
9a00e058.wav,Trumpet Flute Clarinet
9a0217d4.wav,Cello Double_bass Acoustic_guitar
9a038247.wav,Clarinet Oboe Trumpet
9a0873b4.wav,Bass_drum Gong Electric_piano
9a0f1d2b.wav,Saxophone Clarinet Flute
9a154f52.wav,Knock Bass_drum Snare_drum
9a15fa1b.wav,Bus Fireworks Saxophone
9a179da7.wav,Electric_piano Acoustic_guitar Gong
9a1b776f.wav,Trumpet Saxophone Oboe
9a1c5a9b.wav,Shatter Gunshot_or_gunfire Microwave_oven
9a25833f.wav,Cowbell Hi-hat Cello
9a26ae3f.wav,Fart Tearing Writing
9a32c422.wav,Bus Bark Shatter
9a38d39a.wav,Burping_or_eructation Knock Meow
9a4b948b.wav,Flute Saxophone Clarinet
9a51bee8.wav,Drawer_open_or_close Knock Finger_snapping
9a535d22.wav,Bass_drum Hi-hat Snare_drum
9a5526c3.wav,Cello Double_bass Microwave_oven
9a5c6e97.wav,Drawer_open_or_close Knock Squeak
9a5e2ff0.wav,Hi-hat Snare_drum Gong
9a67c5a2.wav,Burping_or_eructation Meow Squeak
9a6d456d.wav,Clarinet Violin_or_fiddle Harmonica
9a72776c.wav,Squeak Fart Bark
9a7781ce.wav,Clarinet Saxophone Oboe
9a77f4bf.wav,Acoustic_guitar Electric_piano Double_bass
9a78c808.wav,Flute Clarinet Saxophone
9a7a3681.wav,Cello Saxophone Double_bass
9a7e3c02.wav,Clarinet Acoustic_guitar Violin_or_fiddle
9a818259.wav,Clarinet Flute Oboe
9a96c44a.wav,Clarinet Flute Saxophone
9a973039.wav,Squeak Scissors Laughter
9a98500f.wav,Cello Acoustic_guitar Trumpet
9a9a8b04.wav,Clarinet Saxophone Flute
9a9d7b10.wav,Trumpet Oboe Violin_or_fiddle
9aa8d293.wav,Trumpet Flute Saxophone
9aaea490.wav,Fart Tearing Squeak
9abe9084.wav,Trumpet Writing Fart
9ac3ffa8.wav,Clarinet Flute Saxophone
9ac42fb4.wav,Acoustic_guitar Snare_drum Tearing
9ad09b7d.wav,Bass_drum Double_bass Hi-hat
9ad4fdbf.wav,Cello Acoustic_guitar Double_bass
9ad810eb.wav,Tearing Bark Flute
9aee1a9a.wav,Hi-hat Snare_drum Harmonica
9af56cf1.wav,Squeak Meow Acoustic_guitar
9afbb20d.wav,Hi-hat Gong Snare_drum
9b012806.wav,Acoustic_guitar Electric_piano Trumpet
9b0796f8.wav,Bass_drum Knock Hi-hat
9b08c087.wav,Violin_or_fiddle Saxophone Flute
9b0edc5d.wav,Acoustic_guitar Electric_piano Gong
9b174107.wav,Violin_or_fiddle Cello Clarinet
9b17a88f.wav,Hi-hat Harmonica Gong
9b1825ea.wav,Burping_or_eructation Bark Tearing
9b1d68cf.wav,Bark Meow Fart
9b2b21bb.wav,Cello Microwave_oven Squeak
9b2d6829.wav,Bass_drum Snare_drum Fireworks
9b2dcfef.wav,Clarinet Saxophone Flute
9b325889.wav,Knock Bass_drum Squeak
9b34f24d.wav,Bass_drum Knock Snare_drum
9b3650e9.wav,Trumpet Saxophone Flute
9b3f9aae.wav,Flute Saxophone Clarinet
9b4b0e42.wav,Hi-hat Snare_drum Gunshot_or_gunfire
9b4c38a0.wav,Cello Double_bass Applause
9b51add4.wav,Bass_drum Double_bass Knock
9b5afc0b.wav,Clarinet Oboe Saxophone
9b5fd9aa.wav,Saxophone Oboe Clarinet
9b660e81.wav,Trumpet Oboe Electric_piano
9b6955a0.wav,Writing Cough Scissors
9b6a33b1.wav,Bass_drum Snare_drum Fireworks
9b6a4d3a.wav,Hi-hat Snare_drum Tambourine
9b7614f5.wav,Flute Clarinet Trumpet
9b7dba6d.wav,Applause Tearing Laughter
9b864a90.wav,Hi-hat Trumpet Snare_drum
9b90b201.wav,Squeak Meow Bark
9ba882fa.wav,Cello Double_bass Trumpet
9bb0e4ff.wav,Clarinet Harmonica Flute
9bb401a1.wav,Cowbell Flute Violin_or_fiddle
9bb58c86.wav,Trumpet Oboe Flute
9bb6e17e.wav,Laughter Cough Drawer_open_or_close
9bb8f8b6.wav,Clarinet Flute Electric_piano
9bbc1586.wav,Trumpet Saxophone Flute
9bc11fc2.wav,Knock Squeak Computer_keyboard
9bc1b7ae.wav,Acoustic_guitar Electric_piano Gong
9bc1cda5.wav,Acoustic_guitar Electric_piano Gong
9bc8fef8.wav,Bass_drum Double_bass Knock
9bc9408c.wav,Microwave_oven Cello Trumpet
9bccee27.wav,Drawer_open_or_close Squeak Computer_keyboard
9beda058.wav,Trumpet Flute Clarinet
9bfac103.wav,Clarinet Saxophone Oboe
9bff1d02.wav,Acoustic_guitar Laughter Tearing
9c0037b8.wav,Chime Squeak Keys_jangling
9c063f54.wav,Cowbell Squeak Trumpet
9c08f924.wav,Cello Violin_or_fiddle Gong
9c14157b.wav,Burping_or_eructation Cough Laughter
9c17a9ab.wav,Bass_drum Knock Hi-hat
9c1947db.wav,Trumpet Writing Bass_drum
9c1b8f23.wav,Cowbell Flute Telephone
9c224683.wav,Microwave_oven Gong Cello
9c31bbec.wav,Clarinet Flute Saxophone
9c3f96c0.wav,Flute Clarinet Trumpet
9c4462a9.wav,Hi-hat Cough Snare_drum
9c53edce.wav,Cello Double_bass Saxophone
9c5b37c5.wav,Cello Double_bass Trumpet
9c69283b.wav,Bass_drum Knock Snare_drum
9c7058f4.wav,Gong Acoustic_guitar Hi-hat
9c7a676e.wav,Acoustic_guitar Gong Trumpet
9c7cee6e.wav,Tambourine Cowbell Keys_jangling
9c80c2dc.wav,Microwave_oven Bus Keys_jangling
9c92302a.wav,Hi-hat Snare_drum Gong
9c9a09d2.wav,Bass_drum Gunshot_or_gunfire Knock
9c9a4ab0.wav,Cello Double_bass Clarinet
9c9dbb32.wav,Trumpet Oboe Electric_piano
9caf2d82.wav,Drawer_open_or_close Cough Tearing
9cb34b9e.wav,Shatter Keys_jangling Knock
9cb91ac4.wav,Double_bass Squeak Knock
9cd2f7ce.wav,Cowbell Double_bass Hi-hat
9cd68da7.wav,Cello Double_bass Acoustic_guitar
9cdb3e29.wav,Fart Tearing Writing
9cdb4129.wav,Bass_drum Gunshot_or_gunfire Shatter
9cdc4961.wav,Clarinet Flute Saxophone
9ce11db1.wav,Shatter Tambourine Keys_jangling
9ce3e302.wav,Fart Writing Fireworks
9ce62ba5.wav,Violin_or_fiddle Oboe Clarinet
9ceaec5b.wav,Trumpet Electric_piano Oboe
9cec791e.wav,Squeak Tearing Meow
9ced683f.wav,Knock Drawer_open_or_close Squeak
9cff1925.wav,Bass_drum Knock Snare_drum
9d0d471d.wav,Knock Computer_keyboard Bass_drum
9d14aaf4.wav,Acoustic_guitar Electric_piano Gong
9d241042.wav,Knock Bass_drum Writing
9d299d8c.wav,Clarinet Flute Cello
9d2d9c56.wav,Electric_piano Glockenspiel Chime
9d321f74.wav,Acoustic_guitar Gong Chime
9d3391f6.wav,Cello Violin_or_fiddle Double_bass
9d45fb82.wav,Burping_or_eructation Knock Finger_snapping
9d4f422d.wav,Flute Clarinet Saxophone
9d5064a8.wav,Flute Violin_or_fiddle Clarinet
9d61aae9.wav,Bass_drum Hi-hat Double_bass
9d72a3ec.wav,Fart Snare_drum Writing
9d737f30.wav,Violin_or_fiddle Cowbell Microwave_oven
9d74da66.wav,Clarinet Trumpet Violin_or_fiddle
9d79a52e.wav,Flute Clarinet Violin_or_fiddle
9d7ada24.wav,Clarinet Saxophone Flute
9d7e3931.wav,Cowbell Laughter Tearing
9d80c51b.wav,Hi-hat Snare_drum Violin_or_fiddle
9d8273cc.wav,Trumpet Fart Cello
9d86543b.wav,Trumpet Squeak Cello
9d8888c8.wav,Gunshot_or_gunfire Shatter Knock
9d931628.wav,Flute Cello Violin_or_fiddle
9d9415dd.wav,Trumpet Flute Clarinet
9d9b8f80.wav,Cello Violin_or_fiddle Acoustic_guitar
9d9c3829.wav,Acoustic_guitar Electric_piano Gong
